300520446018660,240,1537,60114,2020-04-15 16:00:00
300520446018661,60,1537,60114,2020-04-15 20:00:00
300520446018663,40,1417,60114,2020-04-15 21:00:00
300520446018664,20,1316,60114,2020-04-15 21:40:00
300520446018727,80,1306,60114,2020-04-15 22:00:00
300520446018728,40,1306,60114,2020-04-15 23:20:00
300520446018692,240,1645,60114,2020-04-16 00:00:00
300520446018761,240,1645,60114,2020-04-16 04:00:00
300520446018794,240,1645,60114,2020-04-16 08:00:00
300520446018864,240,1645,60114,2020-04-16 12:00:00
300520446018903,240,1645,60114,2020-04-16 16:00:00
300520446018969,240,1645,60114,2020-04-16 20:00:00
300520446019040,240,1645,60114,2020-04-17 00:00:00
300520446019128,240,1645,60114,2020-04-17 04:00:00
300520446019185,240,1645,60114,2020-04-17 08:00:00
300520446019222,240,1645,60114,2020-04-17 12:00:00
300520446019257,240,1642,60114,2020-04-17 16:00:00
300520446019306,60,1317,60114,2020-04-17 20:00:00
300520446019307,60,1418,60114,2020-04-17 21:00:00
300520446019308,30,1419,60114,2020-04-17 22:00:00
300520446019310,90,1536,60114,2020-04-17 22:30:00
300520446019350,60,1006,60114,2020-04-18 00:00:00
300520446019351,180,1536,60114,2020-04-18 01:00:00
300520446019383,240,1536,60114,2020-04-18 04:00:00
300520446019436,240,1536,60114,2020-04-18 08:00:00
300520446019502,240,1536,60114,2020-04-18 12:00:00
300520446019540,30,1420,60114,2020-04-18 16:00:00
300520446019541,150,1536,60114,2020-04-18 16:30:00
300520446019542,60,1536,60114,2020-04-18 19:00:00
300520446019565,60,1536,60114,2020-04-18 20:00:00
300520446019566,60,1399,60114,2020-04-18 21:00:00
300520446019567,120,1537,60114,2020-04-18 22:00:00
300520446019569,60,1006,60114,2020-04-19 00:00:00
300520446019839,90,1537,60114,2020-04-19 01:00:00
